"Classification","EdgeOfFlightLine","GpsTime","Intensity","NumberOfReturns","OriginId","PointSourceId","ReturnNumber","ScanAngleRank","ScanDirectionFlag","UserData","X","Y","Z"
2.000,0.000,56180.309,130.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446118.151,4652624.348,290.780
2.000,0.000,56180.309,124.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446116.450,4652624.613,290.720
2.000,0.000,56180.319,137.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446115.658,4652624.189,290.670
2.000,0.000,56180.319,124.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446117.389,4652623.902,290.760
2.000,0.000,56180.319,125.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446122.552,4652623.115,290.750
2.000,0.000,56180.319,51.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446124.238,4652622.842,290.890
1.000,0.000,56180.319,18.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446139.012,4652620.263,299.670
1.000,0.000,56180.319,20.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446140.572,4652620.088,298.040
2.000,0.000,56180.319,97.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446141.629,4652620.139,291.930
2.000,0.000,56180.319,102.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446143.337,4652619.867,291.950
2.000,0.000,56180.319,101.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446145.075,4652619.594,291.950
2.000,0.000,56180.319,106.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446146.829,4652619.329,291.960
2.000,0.000,56180.319,108.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446157.207,4652617.724,291.990
2.000,0.000,56180.320,104.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446165.958,4652616.376,291.970
2.000,0.000,56180.320,99.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446170.358,4652615.994,283.430
2.000,0.000,56180.320,83.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446172.096,4652615.729,283.420
1.000,0.000,56180.336,94.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446167.702,4652614.895,291.960
2.000,0.000,56180.336,89.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446166.000,4652615.153,291.970
2.000,0.000,56180.336,87.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446160.778,4652615.956,291.980
2.000,0.000,56180.336,86.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446159.032,4652616.228,291.990
2.000,0.000,56180.336,98.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446152.079,4652617.289,291.970
2.000,0.000,56180.336,100.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446148.632,4652617.819,291.970
2.000,0.000,56180.336,118.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446120.938,4652622.104,290.830
2.000,0.000,56180.336,84.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446119.266,4652622.354,290.790
1.000,0.000,56180.337,213.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446114.222,4652623.104,291.530
2.000,0.000,56180.347,100.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446116.000,4652622.164,290.720
2.000,0.000,56180.347,89.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446124.328,4652620.937,288.980
1.000,0.000,56180.347,13.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446137.726,4652618.479,300.980
1.000,0.000,56180.347,17.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446139.242,4652618.297,299.450
2.000,0.000,56180.347,99.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446141.889,4652618.144,291.950
2.000,0.000,56180.347,104.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446145.336,4652617.614,291.970
2.000,0.000,56180.347,109.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446147.067,4652617.349,291.970
2.000,0.000,56180.347,113.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446148.790,4652617.084,291.970
2.000,0.000,56180.347,95.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446155.736,4652616.009,291.980
2.000,0.000,56180.347,101.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446157.489,4652615.736,291.990
2.000,0.000,56180.347,106.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446159.198,4652615.479,291.990
1.000,0.000,56180.347,127.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446172.667,4652613.576,286.850
1.000,0.000,56180.364,129.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446173.439,4652612.399,286.800
2.000,0.000,56180.364,89.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446161.782,4652613.999,291.980
2.000,0.000,56180.364,87.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446151.382,4652615.597,291.970
2.000,0.000,56180.364,101.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446149.636,4652615.870,291.970
2.000,0.000,56180.364,80.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446142.712,4652616.923,291.960
2.000,0.000,56180.364,66.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446126.912,4652619.458,288.900
2.000,0.000,56180.364,80.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446125.181,4652619.723,288.870
2.000,0.000,56180.364,109.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446123.680,4652619.883,290.770
2.000,0.000,56180.364,135.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446121.986,4652620.148,290.770
2.000,0.000,56180.364,116.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446120.278,4652620.405,290.800
2.000,0.000,56180.364,101.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446118.547,4652620.663,290.860
2.000,0.000,56180.374,29.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446115.235,4652620.436,290.890
2.000,0.000,56180.374,102.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446116.922,4652620.186,290.750
2.000,0.000,56180.374,136.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446118.638,4652619.914,290.840
2.000,0.000,56180.374,154.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446120.376,4652619.649,290.850
2.000,0.000,56180.374,145.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446122.055,4652619.384,290.770
2.000,0.000,56180.374,94.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446142.855,4652616.136,291.960
2.000,0.000,56180.375,107.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446146.339,4652615.606,291.970
2.000,0.000,56180.375,85.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446156.747,4652613.993,291.990
2.000,0.000,56180.375,103.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446160.209,4652613.463,291.990
2.000,0.000,56180.375,98.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446161.947,4652613.198,291.990
2.000,0.000,56180.375,102.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446167.192,4652612.387,291.960
1.000,0.000,56180.391,97.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446169.218,4652610.868,292.030
2.000,0.000,56180.391,89.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446163.981,4652611.663,291.980
2.000,0.000,56180.391,87.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446158.781,4652612.459,292.000
2.000,0.000,56180.391,79.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446155.319,4652612.996,291.980
2.000,0.000,56180.391,84.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446151.857,4652613.526,291.960
2.000,0.000,56180.391,88.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446150.119,4652613.784,291.960
2.000,0.000,56180.391,85.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446148.365,4652614.057,291.960
2.000,0.000,56180.391,90.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446144.918,4652614.587,291.960
1.000,0.000,56180.391,17.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446140.430,4652615.065,297.980
1.000,0.000,56180.391,11.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446138.921,4652615.240,299.680
1.000,0.000,56180.392,4.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446132.220,4652616.209,301.190
1.000,0.000,56180.392,12.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446130.326,4652616.542,299.760
2.000,0.000,56180.392,42.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446124.125,4652617.805,290.840
2.000,0.000,56180.392,82.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446115.590,4652619.114,290.730
2.000,0.000,56180.392,37.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446113.866,4652619.387,290.730
2.000,0.000,56180.402,106.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446116.365,4652618.375,290.740
2.000,0.000,56180.402,106.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446119.731,4652617.897,290.770
2.000,0.000,56180.402,103.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446121.476,4652617.625,290.830
1.000,0.000,56180.402,12.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446131.168,4652615.802,300.200
2.000,0.000,56180.402,86.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446142.321,4652614.377,291.960
2.000,0.000,56180.402,100.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446144.030,4652614.119,291.960
2.000,0.000,56180.402,79.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446147.506,4652613.574,291.970
2.000,0.000,56180.402,97.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446149.230,4652613.316,291.960
2.000,0.000,56180.402,95.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446157.929,4652611.976,292.000
2.000,0.000,56180.402,106.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446159.682,4652611.703,292.000
2.000,0.000,56180.402,94.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446161.450,4652611.438,291.990
2.000,0.000,56180.402,67.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446163.151,4652611.173,291.980
2.000,0.000,56180.402,99.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446164.912,4652610.908,291.970
1.000,0.000,56180.402,168.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446171.399,4652610.073,287.100
1.000,0.000,56180.402,255.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446173.159,4652609.808,287.070
2.000,0.000,56180.419,97.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446157.907,4652611.005,292.000
2.000,0.000,56180.419,84.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446156.176,4652611.263,291.990
2.000,0.000,56180.419,88.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446152.721,4652611.793,291.960
2.000,0.000,56180.419,87.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446150.961,4652612.066,291.950
1.000,0.000,56180.419,40.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446139.771,4652613.514,299.640
2.000,0.000,56180.419,86.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446124.775,4652616.177,289.040
2.000,0.000,56180.419,104.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446123.311,4652616.344,290.780
2.000,0.000,56180.419,102.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446118.170,4652617.139,290.780
2.000,0.000,56180.419,103.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446116.439,4652617.396,290.750
2.000,0.000,56180.429,108.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446118.127,4652616.279,290.780
2.000,0.000,56180.429,129.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446121.596,4652615.734,290.880
2.000,0.000,56180.430,90.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446144.142,4652612.229,291.950
2.000,0.000,56180.430,93.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446145.888,4652611.956,291.950
2.000,0.000,56180.430,99.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446147.589,4652611.699,291.940
2.000,0.000,56180.430,96.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446151.088,4652611.154,291.950
2.000,0.000,56180.430,95.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446152.819,4652610.896,291.960
2.000,0.000,56180.430,104.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446161.562,4652609.525,292.540
2.000,0.000,56180.430,74.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446165.009,4652609.018,291.960
1.000,0.000,56180.430,134.000,2.000,17583.000,85.000,1.000,6.000,0.000,69.000,446173.256,4652607.918,286.910
2.000,0.000,56180.446,79.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446173.359,4652606.709,283.400
2.000,0.000,56180.446,74.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446171.598,4652606.974,283.460
1.000,0.000,56180.446,104.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446167.205,4652607.349,291.960
2.000,0.000,56180.446,88.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446165.438,4652607.629,291.950
2.000,0.000,56180.446,98.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446156.790,4652608.947,292.000
2.000,0.000,56180.447,88.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446144.652,4652610.810,291.950
2.000,0.000,56180.447,88.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446142.958,4652611.067,291.950
1.000,0.000,56180.447,13.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446140.185,4652611.266,298.190
1.000,0.000,56180.447,12.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446138.669,4652611.448,299.810
1.000,0.000,56180.447,9.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446137.131,4652611.623,301.420
2.000,0.000,56180.447,79.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446125.419,4652613.846,289.100
2.000,0.000,56180.447,86.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446123.829,4652614.043,290.290
2.000,0.000,56180.447,101.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446122.128,4652614.308,290.270
2.000,0.000,56180.447,62.000,1.000,17583.000,85.000,1.000,8.000,1.000,69.000,446113.651,4652615.572,290.930
2.000,0.000,56180.457,80.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446114.108,4652614.976,290.740
2.000,0.000,56180.457,107.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446115.802,4652614.704,290.750
2.000,0.000,56180.457,151.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446119.278,4652614.166,290.910
2.000,0.000,56180.457,167.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446120.972,4652613.916,290.860
2.000,0.000,56180.457,81.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446124.219,4652613.477,289.110
1.000,0.000,56180.457,9.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446128.637,4652612.510,297.540
2.000,0.000,56180.457,100.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446145.271,4652610.138,291.940
2.000,0.000,56180.457,96.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446148.711,4652609.616,291.930
2.000,0.000,56180.457,106.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446157.410,4652608.268,292.000
2.000,0.000,56180.457,101.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446159.156,4652608.010,291.990
2.000,0.000,56180.457,91.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446162.662,4652607.457,292.280
2.000,0.000,56180.474,72.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446172.848,4652605.038,283.420
1.000,0.000,56180.474,95.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446168.448,4652605.405,291.950
1.000,0.000,56180.474,95.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446166.717,4652605.678,291.940
2.000,0.000,56180.474,89.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446164.971,4652605.943,291.930
2.000,0.000,56180.474,86.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446163.210,4652606.216,291.940
2.000,0.000,56180.474,99.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446158.010,4652607.003,292.000
2.000,0.000,56180.474,99.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446156.309,4652607.268,292.000
2.000,0.000,56180.474,92.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446151.101,4652608.064,291.940
2.000,0.000,56180.474,95.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446144.155,4652609.124,291.950
1.000,0.000,56180.474,8.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446127.669,4652611.435,297.830
2.000,0.000,56180.474,98.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446119.960,4652612.864,290.780
2.000,0.000,56180.474,98.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446116.535,4652613.387,290.770
2.000,0.000,56180.485,96.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446118.312,4652612.284,290.830
2.000,0.000,56180.485,98.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446119.991,4652612.027,290.860
2.000,0.000,56180.485,86.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446121.759,4652611.747,291.150
2.000,0.000,56180.485,105.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446123.245,4652611.587,289.210
1.000,0.000,56180.485,18.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446138.308,4652608.879,300.550
2.000,0.000,56180.485,105.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446145.969,4652607.999,291.940
2.000,0.000,56180.485,100.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446147.722,4652607.726,291.940
2.000,0.000,56180.485,97.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446149.460,4652607.454,291.940
2.000,0.000,56180.485,92.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446151.169,4652607.196,291.950
2.000,0.000,56180.485,105.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446159.898,4652605.855,292.050
1.000,0.000,56180.485,95.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446165.120,4652605.060,291.900
2.000,0.000,56180.501,78.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446171.682,4652603.299,283.460
1.000,0.000,56180.501,5.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446168.961,4652603.423,291.580
1.000,0.000,56180.501,46.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446167.296,4652603.665,291.880
2.000,0.000,56180.502,89.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446156.881,4652605.256,291.990
2.000,0.000,56180.502,94.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446153.412,4652605.786,291.980
2.000,0.000,56180.502,99.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446146.459,4652606.847,291.940
2.000,0.000,56180.502,91.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446143.026,4652607.377,291.960
1.000,0.000,56180.502,15.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446140.610,4652607.417,301.390
1.000,0.000,56180.502,12.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446138.938,4652607.667,301.520
1.000,0.000,56180.502,8.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446132.037,4652608.734,301.150
1.000,0.000,56180.502,117.000,1.000,17583.000,85.000,1.000,8.000,1.000,69.000,446113.876,4652611.829,291.920
2.000,0.000,56180.512,116.000,1.000,17583.000,85.000,1.000,8.000,0.000,69.000,446116.077,4652610.886,290.790
2.000,0.000,56180.512,129.000,1.000,17583.000,85.000,1.000,8.000,0.000,69.000,446117.831,4652610.613,290.900
2.000,0.000,56180.512,254.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446119.606,4652610.326,291.250
2.000,0.000,56180.512,125.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446121.240,4652610.084,290.850
2.000,0.000,56180.512,131.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446124.510,4652609.644,289.140
2.000,0.000,56180.512,98.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446147.285,4652606.048,291.940
2.000,0.000,56180.512,99.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446149.046,4652605.775,291.940
2.000,0.000,56180.512,103.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446154.261,4652604.979,291.980
1.000,0.000,56180.512,74.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446161.237,4652603.904,291.910
1.000,0.000,56180.512,19.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446162.938,4652603.654,291.830
1.000,0.000,56180.512,17.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446164.691,4652603.389,291.810
1.000,0.000,56180.512,10.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446169.951,4652602.578,291.830
2.000,0.000,56180.529,76.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446172.261,4652601.257,283.450
2.000,0.000,56180.529,88.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446170.508,4652601.514,283.530
1.000,0.000,56180.529,5.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446169.592,4652601.373,291.620
2.000,0.000,56180.529,72.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446158.821,4652603.129,288.600
2.000,0.000,56180.529,94.000,1.000,17583.000,85.000,1.000,8.000,1.000,69.000,446115.926,4652609.598,290.790
2.000,0.000,56180.540,211.000,1.000,17583.000,85.000,1.000,8.000,0.000,69.000,446118.877,4652608.316,290.980
2.000,0.000,56180.540,110.000,1.000,17583.000,85.000,1.000,8.000,0.000,69.000,446120.608,4652608.043,290.910
2.000,0.000,56180.540,99.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446123.810,4652607.626,289.070
1.000,0.000,56180.540,11.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446132.060,4652605.933,301.140
